Pet_ID,Species,Breed,Age_Years,Weight_kg,Gender,Activity_Level,Medical_Condition,Ideal_Weight_kg,Calorie_Requirement_kcal,Protein_%,Fat_%,Carbs_%,Daily_Meal_Portion_g,Meals_Per_Day,Portion_Per_Meal_g,Adaptivity_Index
2dbc0a0c-b5ab-409f-9768-7faf28689468,Cat,Siamese Cat,4.4,2.4,Female,Moderate,Joint Issues,2.2,189.0,25.1,20.6,54.3,54.0,3,18.0,0.76
54f16410-4984-4615-813a-71a5b317591e,Dog,Maine Coon,6.8,18.9,Male,High,Obesity,17.1,862.9,25.0,24.3,50.7,246.5,4,61.6,0.79
64fcc33c-85f9-4000-b9a8-72e85ccdc43d,Dog,Maine Coon,2.3,23.1,Female,Moderate,Diabetes,21.4,929.3,31.0,19.5,49.5,265.5,3,88.5,0.88
4c488f72-8861-469c-921f-333e1cc25421,Dog,Bulldog,5.8,25.6,Female,Low,Allergies,28.0,956.0,36.4,14.3,49.3,273.1,2,136.6,0.42
663a606b-d5bd-461f-9454-56ded82eeb03,Dog,Ragdoll,1.1,30.3,Female,High,Obesity,29.9,1229.5,29.5,15.9,54.6,351.3,4,87.8,0.36
59032dff-38e4-410a-a355-5dc040ec97f8,Cat,Persian Cat,7.6,5.1,Female,High,Obesity,5.0,323.1,27.1,12.9,60.0,92.3,4,23.1,0.73
392b91b9-1214-4f8b-afe2-f1747c856dd7,Dog,British Shorthair,4.0,5.2,Female,Low,Joint Issues,4.8,289.3,34.7,17.5,47.8,82.7,2,41.4,0.88
e45a64cc-c4b8-4db6-9e9a-70fd104b83fe,Dog,Maine Coon,14.5,12.9,Male,Low,Diabetes,13.2,514.6,25.8,21.8,52.4,147.0,2,73.5,0.33
4945d97f-1305-4834-b490-cd629c913b7a,Dog,Bulldog,3.6,31.0,Female,High,Joint Issues,31.9,1471.4,27.2,18.7,54.1,420.4,4,105.1,0.85
865b802a-a82d-4460-9447-0d658ad0d486,Dog,Golden Retriever,11.2,22.9,Female,High,None,20.9,1172.5,32.1,23.8,44.1,335.0,4,83.8,0.33
4201a490-f1e0-42df-968c-848671c1a6d4,Dog,German Shepherd,0.7,39.9,Male,Moderate,None,43.8,1555.8,31.8,12.6,55.6,444.5,3,148.2,0.65
0f647e8d-37a3-487b-b107-ec528674476c,Dog,Bulldog,2.2,26.5,Male,Low,Obesity,29.1,833.9,31.4,22.2,46.4,238.3,2,119.2,0.89
97ee3759-88c2-42ba-ac55-d242d5da790a,Cat,Siamese Cat,5.2,4.3,Male,Moderate,Obesity,4.1,248.7,36.5,18.9,44.6,71.1,3,23.7,0.5
d131ad80-c098-4bb6-b9d1-e21c1d899934,Dog,Bulldog,4.5,18.9,Female,Low,Diabetes,19.6,685.3,33.3,16.6,50.1,195.8,2,97.9,0.86
00b665ac-0245-4737-8d49-9e15d73401e3,Dog,Golden Retriever,2.4,22.0,Female,Low,None,20.1,853.3,38.2,11.2,50.6,243.8,2,121.9,0.3
9ee6f71e-adb5-4cc1-b539-9a21a95fc8e2,Dog,Bulldog,10.7,26.6,Female,Moderate,Allergies,28.3,1147.9,35.4,13.1,51.5,328.0,3,109.3,0.68
a1a2d7ca-a2b9-4b89-b8cd-21e5a9cf9e44,Dog,Ragdoll,7.0,25.0,Male,Low,Joint Issues,25.6,939.1,35.4,18.9,45.7,268.3,2,134.2,0.73
1a1d44a3-dc00-4a3f-b4b7-a003400929b9,Dog,British Shorthair,14.3,34.5,Female,Moderate,Allergies,34.7,1395.1,25.1,13.5,61.4,398.6,3,132.9,0.37
92c54c57-787a-4c8d-8b0e-e829f9724b31,Dog,Ragdoll,14.7,10.2,Female,High,Joint Issues,10.0,639.2,28.3,21.6,50.1,182.6,4,45.6,0.7
4cc4cec0-6da2-4927-8381-558b78ee1448,Dog,Beagle,1.3,11.3,Male,Low,Allergies,11.0,517.7,32.5,12.4,55.1,147.9,2,74.0,0.85
e91c20a7-3a0c-410b-ba35-800ed768eca7,Dog,Golden Retriever,9.9,22.8,Female,Low,Allergies,22.4,876.5,28.8,19.3,51.9,250.4,2,125.2,0.83
fcb7fad4-361e-4f3a-a0f0-81f24f1e9b10,Dog,Maine Coon,1.1,30.4,Male,High,Obesity,32.0,1232.5,27.4,10.4,62.2,352.1,4,88.0,0.61
d5ad6dbd-a3bf-4901-8dc0-e959b9b88d6a,Dog,Bulldog,13.5,32.6,Female,High,Joint Issues,29.4,1528.0,29.9,13.0,57.1,436.6,4,109.2,0.71
f5b3d261-aeae-42c8-8760-4e6858ac89f1,Cat,Persian Cat,3.8,3.8,Male,Moderate,Obesity,3.4,226.7,26.5,21.1,52.4,64.8,3,21.6,0.82
0c326271-6f9c-4887-af35-c01319a3f1ec,Cat,Siamese Cat,13.4,1.0,Male,Moderate,Joint Issues,1.0,98.0,32.3,23.4,44.3,28.0,3,9.3,0.39
77189327-0755-41cd-8897-43972818ed3b,Dog,British Shorthair,7.1,19.5,Female,Moderate,Obesity,19.6,773.0,31.9,12.9,55.2,220.9,3,73.6,0.52
e993ff55-0e20-4883-a9f4-8cdcba67d2cc,Dog,Beagle,3.4,28.9,Male,Low,Joint Issues,27.3,1047.0,25.9,12.0,62.1,299.1,2,149.6,0.81
9cd58736-e55e-408a-a0f1-1a3bf3092704,Dog,Maine Coon,6.6,24.8,Female,Low,Diabetes,22.9,840.2,34.1,21.8,44.1,240.1,2,120.0,0.68
0ed89515-0140-48f9-86c4-17aeb9e2a84c,Dog,British Shorthair,13.6,30.8,Male,Low,Allergies,31.1,1098.2,37.9,17.3,44.8,313.8,2,156.9,0.9
bce9af94-710a-4da7-9475-1df50a3f8e5e,Dog,British Shorthair,7.4,37.0,Female,Moderate,None,34.0,1470.2,36.0,21.0,43.0,420.1,3,140.0,0.45
808f84fe-109b-4321-8726-e028c5ce70cf,Cat,Persian Cat,6.8,4.7,Male,High,Obesity,4.7,303.9,38.7,23.5,37.8,86.8,4,21.7,0.55
45b5e5b4-592d-47ab-994f-448563dddb2b,Dog,Golden Retriever,1.1,20.6,Female,High,Joint Issues,21.6,1083.0,25.5,18.0,56.5,309.4,4,77.3,0.59
bbeb0dd7-2bf7-4dac-9b1e-f01d03780358,Dog,Bulldog,7.1,16.2,Male,Low,Joint Issues,16.1,678.3,36.3,20.4,43.3,193.8,2,96.9,0.54
91687128-c27d-4535-a9b4-895354062805,Dog,Poodle,2.4,11.3,Female,Low,None,11.2,517.7,25.2,20.0,54.8,147.9,2,74.0,0.4
f996d1b7-b5d6-4dc7-9928-0df6bf4b6bf9,Dog,Maine Coon,12.9,8.9,Male,Moderate,Allergies,9.4,505.0,36.6,23.1,40.3,144.3,3,48.1,0.54
97ebea30-7cbf-46da-b225-8dd08e009633,Cat,Persian Cat,9.6,3.7,Male,High,None,3.8,298.8,30.8,20.4,48.8,85.4,4,21.4,0.62
d41da159-6848-45b2-8971-5a6ae861958a,Dog,Beagle,6.7,35.4,Female,High,Joint Issues,35.0,1625.4,33.1,21.9,45.0,464.4,4,116.1,0.77
3c5a5268-97a2-4b96-bfeb-0748d9550a5d,Dog,Bulldog,9.5,31.8,Female,High,None,28.9,1499.8,32.7,23.7,43.6,428.5,4,107.1,0.52
549bd576-6b3c-42a2-a4df-92a110c7f790,Dog,Golden Retriever,2.1,20.1,Female,Moderate,Joint Issues,21.7,930.3,25.6,15.5,58.9,265.8,3,88.6,0.69
9e97385b-b958-4dee-a0f6-12d998576167,Dog,Bulldog,8.6,46.6,Male,Low,Diabetes,48.1,1348.4,28.6,11.7,59.7,385.3,2,192.7,0.59
3ca49657-a414-4d03-b89c-7457e078aee2,Dog,British Shorthair,13.1,18.9,Male,High,Obesity,20.4,862.9,29.8,23.5,46.7,246.5,4,61.6,0.6
4cd10fce-8490-4965-9b1a-173feb6741dc,Cat,Siamese Cat,4.5,7.6,Male,Moderate,Diabetes,6.9,403.7,31.8,17.5,50.7,115.3,3,38.4,0.8
b32a58da-db16-4567-9edf-0ea04a03b967,Dog,Maine Coon,10.8,40.6,Female,Moderate,Joint Issues,40.7,1576.2,30.5,20.1,49.4,450.3,3,150.1,0.72
7c53f0c2-bdb5-4d11-809f-faa44e1a8588,Dog,Bulldog,3.2,29.6,Female,Low,None,29.7,1066.0,30.9,12.7,56.4,304.6,2,152.3,0.87
3d75bc66-3392-4006-8549-4ff958be1c41,Dog,Bulldog,2.1,18.2,Female,Low,Obesity,18.9,629.1,32.4,23.1,44.5,179.7,2,89.8,0.61
a98a5f9a-202c-4010-8395-48ee0bee37ba,Dog,Golden Retriever,4.8,21.3,Male,Moderate,Diabetes,19.5,874.5,31.3,21.1,47.6,249.9,3,83.3,0.31
79372480-251d-410e-808b-81cd513b9ba1,Dog,Poodle,1.4,26.8,Male,High,Diabetes,24.2,1187.3,31.2,15.1,53.7,339.2,4,84.8,0.69
69bef0bd-41a5-4b0a-a09c-39f449d709e7,Cat,Persian Cat,7.5,2.3,Female,Moderate,Diabetes,2.2,164.7,33.5,23.5,43.0,47.1,3,15.7,0.48
0e457cfd-92d1-4cdd-b938-7a5c22faced1,Dog,Beagle,3.8,15.3,Female,Moderate,None,16.1,758.1,27.2,14.3,58.5,216.6,3,72.2,0.87
83bb2225-261d-4eec-99e0-38b2a26b93c1,Dog,British Shorthair,13.9,14.5,Female,Low,Obesity,13.6,530.5,37.6,20.4,42.0,151.6,2,75.8,0.7
2955cf8e-de69-4925-b1b3-b4a12ae6efa6,Dog,German Shepherd,2.8,30.4,Male,Low,Diabetes,28.0,978.8,33.6,16.6,49.8,279.7,2,139.8,0.52
624c3297-7fa6-4da1-b34e-55dbd89e36e9,Dog,Poodle,8.7,36.9,Male,High,Diabetes,35.2,1509.1,39.7,12.2,48.1,431.2,4,107.8,0.57
f9cf2674-aa6e-409d-9285-2f4638e11e30,Dog,German Shepherd,8.2,32.2,Male,Low,Allergies,29.1,1135.5,39.0,21.5,39.5,324.4,2,162.2,0.87
e1902e73-47b8-4d89-8418-1243501040fd,Cat,Persian Cat,2.8,7.0,Female,High,Diabetes,7.2,433.8,32.1,14.3,53.6,123.9,4,31.0,0.87
dc4274b2-e99c-40af-98ff-291560bf20ba,Dog,British Shorthair,10.2,17.4,Female,Moderate,None,17.0,834.9,36.0,23.5,40.5,238.5,3,79.5,0.38
5135083f-70b6-43e5-9977-505a31ba35ba,Dog,Ragdoll,2.2,21.8,Male,Moderate,Joint Issues,22.3,988.7,37.6,16.7,45.7,282.5,3,94.2,0.36
008ae856-5f01-49a2-a936-28e219507b48,Dog,Golden Retriever,9.3,22.5,Male,High,Joint Issues,23.7,1157.1,28.3,24.0,47.7,330.6,4,82.7,0.47
b8db0134-2829-4ee3-9370-db57ea789be7,Dog,Golden Retriever,1.7,29.6,Female,High,None,26.9,1421.3,39.6,15.9,44.5,406.1,4,101.5,0.59
b55c6cf1-60ef-438e-8a77-63e1817ce1b4,Dog,British Shorthair,9.3,46.7,Male,High,Diabetes,51.1,1800.7,31.0,20.7,48.3,514.5,4,128.6,0.56
548d5f97-84b9-4f7c-8457-4c84e472c4dc,Cat,Siamese Cat,5.9,3.7,Female,Moderate,Diabetes,4.1,235.3,29.6,16.7,53.7,67.2,3,22.4,0.64
65a208a4-49c8-4cba-90f4-72ee551e2c62,Dog,Poodle,11.1,34.3,Female,High,Allergies,35.0,1587.4,37.1,14.3,48.6,453.5,4,113.4,0.78
1bb7d363-fe7d-4f4d-bcbd-8c5b3521337a,Cat,Siamese Cat,11.1,8.1,Female,Low,Joint Issues,8.6,403.3,34.0,12.2,53.8,115.2,2,57.6,0.48
dc26423b-6942-4b70-80a0-dc445145938e,Dog,Ragdoll,14.8,30.1,Male,High,Allergies,31.0,1439.3,26.3,16.1,57.6,411.2,4,102.8,0.85
db2e6b73-8fb1-47e3-992d-f6178f0de648,Cat,Siamese Cat,3.0,4.3,Female,High,Joint Issues,4.7,334.4,36.3,12.1,51.6,95.5,4,23.9,0.41
bbd28ce6-e84a-4016-be8c-ce2503724dd0,Cat,Siamese Cat,4.7,3.3,Female,Low,Diabetes,3.1,185.1,37.5,14.6,47.9,52.9,2,26.4,0.64
8c6b38eb-b586-4dfe-a9e5-7cd59b9ffef6,Dog,Maine Coon,3.8,14.6,Male,Low,Diabetes,14.4,564.7,29.5,19.6,50.9,161.3,2,80.7,0.68
4d2436c8-e07c-486c-b5d7-4cff0221f7fa,Dog,Bulldog,10.0,5.3,Female,Moderate,Obesity,5.4,291.0,32.4,20.3,47.3,83.1,3,27.7,0.45
08165b65-c444-4c27-a5ce-a00832a3e8db,Dog,Bulldog,11.6,22.8,Female,Low,Joint Issues,24.6,876.5,36.2,18.7,45.1,250.4,2,125.2,0.64
e7e8533c-6a59-4d1c-b56b-a3a0b7398aa7,Dog,Beagle,9.6,22.2,Female,High,None,22.8,1145.5,30.6,21.0,48.4,327.3,4,81.8,0.31
2d111e41-1558-4c97-a3b6-b13e39bf122b,Dog,Beagle,2.9,33.6,Male,Low,Diabetes,36.0,1055.1,31.9,20.4,47.7,301.5,2,150.8,0.51
1420324a-343e-4e61-9d69-a3befedea65e,Dog,Golden Retriever,4.5,19.2,Female,High,Diabetes,20.5,924.6,25.7,14.4,59.9,264.2,4,66.0,0.68
43b99592-cc6e-4676-9446-5b2d08693f68,Dog,Bulldog,8.0,23.3,Male,Low,Joint Issues,24.5,890.8,36.3,18.2,45.5,254.5,2,127.2,0.82
32dd5849-60f4-4126-ae8b-3e22148b4aad,Dog,Beagle,4.4,27.8,Female,Low,Joint Issues,27.6,1017.0,33.7,22.3,44.0,290.6,2,145.3,0.31
98a20ddf-422f-4463-992e-d1d8f593f986,Dog,Ragdoll,4.6,29.9,Female,Moderate,Diabetes,31.6,1127.8,38.8,12.4,48.8,322.2,3,107.4,0.43
442b8ea8-c19d-429e-be9f-df03eb5cbe26,Dog,Ragdoll,3.7,32.3,Male,High,Joint Issues,33.3,1517.5,35.3,24.3,40.4,433.6,4,108.4,0.81
5455538d-5724-44d7-84bf-7187d0897b33,Dog,Ragdoll,10.7,26.8,Male,Moderate,Allergies,29.4,1154.3,38.7,11.7,49.6,329.8,3,109.9,0.38
2f680f65-1f7b-4d95-8dea-36c164664f99,Dog,Golden Retriever,7.5,12.0,Female,High,Diabetes,13.0,649.9,27.1,16.6,56.3,185.7,4,46.4,0.89
533139b5-0163-41a4-9b1c-9304962faa0e,Dog,Ragdoll,11.6,29.0,Female,Low,Diabetes,30.8,944.8,25.4,22.2,52.4,269.9,2,134.9,0.43
4c8bac47-c672-4bef-a703-57c0a2c8665f,Dog,German Shepherd,10.5,18.5,Female,Low,Obesity,17.4,636.9,27.0,11.2,61.8,182.0,2,91.0,0.71
d97ff4ef-46e3-4b7b-bcc3-81ede7b7640e,Dog,Bulldog,1.6,37.4,Female,Moderate,None,39.1,1482.1,27.9,10.5,61.6,423.5,3,141.2,0.7
d15e4c7f-8e59-44de-a9de-d7f99bd70933,Dog,British Shorthair,1.4,25.2,Male,Moderate,None,25.4,1102.2,26.0,20.0,54.0,314.9,3,105.0,0.75
7ec38005-029d-4bd4-aaf7-6f4e512eee33,Dog,Bulldog,13.8,27.4,Male,High,Obesity,26.3,1140.1,27.8,15.3,56.9,325.7,4,81.4,0.35
7044820a-000f-4889-b88f-64ac1f02609b,Dog,Beagle,14.3,51.0,Female,Moderate,Obesity,51.7,1589.7,37.8,21.7,40.5,454.2,3,151.4,0.67
4c6dcd4e-a7c8-4fcd-9cb3-8ca171a41712,Dog,Ragdoll,8.8,32.5,Male,High,None,33.4,1524.5,32.9,20.7,46.4,435.6,4,108.9,0.88
95030b80-a5ae-427f-82a9-d8d4cca61d2a,Dog,German Shepherd,13.6,28.8,Male,High,None,30.3,1392.4,38.9,23.8,37.3,397.8,4,99.5,0.81
3a7ed343-d520-4597-99ae-d4ad695c92f7,Dog,Maine Coon,5.8,23.6,Male,Moderate,None,21.3,1049.3,27.7,15.3,57.0,299.8,3,99.9,0.53
4605b6d0-d797-41b4-8542-e140f0706161,Dog,Poodle,8.0,12.8,Female,Low,Diabetes,12.2,511.6,26.9,11.7,61.4,146.2,2,73.1,0.38
ae5373e4-f2fa-4704-8f0a-022ce915ea74,Cat,Persian Cat,10.7,4.6,Male,Low,Diabetes,4.9,237.5,32.4,15.8,51.8,67.9,2,34.0,0.57
7dbf40c4-2e57-425d-9581-9fb112348bff,Dog,Beagle,10.5,16.5,Female,Low,Joint Issues,15.5,687.7,31.1,24.8,44.1,196.5,2,98.2,0.56
bc28ce89-0df1-48fc-9a3d-0153d8f20efa,Dog,Bulldog,13.5,41.7,Female,High,Diabetes,42.7,1654.1,27.7,25.0,47.3,472.6,4,118.2,0.59
1b6c682a-7ca9-483a-8ea9-0c972759b421,Dog,Bulldog,6.2,28.9,Male,Low,Obesity,27.1,890.0,30.9,20.4,48.7,254.3,2,127.2,0.89
72dcf5d6-d474-4574-9d8e-2cff58ad6ad3,Dog,German Shepherd,1.4,37.0,Male,Moderate,Obesity,37.4,1249.7,33.9,24.9,41.2,357.1,3,119.0,0.37
7038cde0-a885-44de-be36-b2033f1f4c3f,Cat,Siamese Cat,11.0,3.8,Female,High,Joint Issues,3.4,304.8,33.9,21.3,44.8,87.1,4,21.8,0.78
cd231a14-ab43-4223-900b-eea7600210e8,Cat,Siamese Cat,5.7,3.4,Female,Moderate,Joint Issues,3.7,245.4,29.2,21.5,49.3,70.1,3,23.4,0.36
dcad0d77-7c36-4383-9678-d8bcf7b3ec7d,Dog,Beagle,7.6,31.5,Male,High,Obesity,30.7,1265.8,25.4,21.1,53.5,361.7,4,90.4,0.8
97a2c83c-2b81-4651-847a-ccb037875f23,Dog,Maine Coon,10.3,16.1,Male,Moderate,Joint Issues,15.5,787.7,35.2,12.3,52.5,225.1,3,75.0,0.67
318bae94-f77c-4544-aad9-acd26ec7d809,Dog,Bulldog,11.5,20.6,Female,Moderate,Obesity,22.2,805.5,29.4,17.5,53.1,230.1,3,76.7,0.6
d67d928a-7ab4-4103-9bcf-e0cda3f211a1,Dog,Ragdoll,5.5,42.3,Male,Low,Allergies,45.6,1393.3,38.2,11.8,50.0,398.1,2,199.1,0.57
757a95a1-0f95-47dd-9043-c994700fff6b,Cat,Siamese Cat,6.9,4.2,Male,Low,Obesity,4.3,209.5,33.3,22.9,43.8,59.9,2,29.9,0.48
ebbd8659-dcc6-453f-a9b9-b5d9d4a44a23,Dog,German Shepherd,7.6,10.8,Male,Moderate,Allergies,11.2,583.8,32.3,11.6,56.1,166.8,3,55.6,0.71
61bfe90a-8c3c-420c-9acc-83d6de42efae,Dog,Ragdoll,10.4,7.4,Female,Moderate,Joint Issues,6.7,439.7,37.8,17.6,44.6,125.6,3,41.9,0.53
c3daedca-962c-4dd1-9dd6-db73ef5e8d50,Dog,Maine Coon,9.1,9.7,Female,High,Diabetes,10.3,554.0,36.5,14.3,49.2,158.3,4,39.6,0.34
a62b32cb-2036-43a5-bbf7-68aaa51c6967,Dog,British Shorthair,1.2,37.6,Female,Moderate,Joint Issues,34.5,1488.0,25.4,23.4,51.2,425.1,3,141.7,0.5
10aaaa78-a604-409b-be00-c3aba57047a4,Dog,Bulldog,6.7,19.5,Female,Moderate,Diabetes,20.1,818.5,25.8,13.7,60.5,233.9,3,78.0,0.44
ee7a933e-2ac1-4726-8fcd-0507804ed435,Dog,Beagle,9.1,50.6,Male,Moderate,None,46.2,1859.3,30.1,10.3,59.6,531.2,3,177.1,0.5
aa831dc9-f1a6-48fc-a55e-acda4722c876,Dog,Maine Coon,10.0,40.4,Female,High,Joint Issues,40.9,1794.8,38.5,14.0,47.5,512.8,4,128.2,0.72
d430a15c-2b2a-481d-9496-ccf4cdb31221,Dog,British Shorthair,0.8,45.1,Female,Moderate,Joint Issues,46.0,1705.5,30.9,18.6,50.5,487.3,3,162.4,0.78
45edc3c2-f121-4913-99db-63ff699cac00,Dog,Bulldog,10.5,35.2,Male,Moderate,Allergies,33.6,1416.2,32.5,21.5,46.0,404.6,3,134.9,0.5
ad280484-c910-4e5b-92a4-a6f94001da9e,Dog,British Shorthair,4.8,30.9,Female,Low,Allergies,32.9,1100.9,34.5,24.6,40.9,314.5,2,157.2,0.35
7cf96e5c-365a-4e4c-a9e0-a972b3192ffd,Dog,Ragdoll,3.6,16.8,Female,Low,Diabetes,15.3,627.3,39.9,16.0,44.1,179.2,2,89.6,0.44
d8f2451b-9ad8-4959-b190-6bd91c92183d,Dog,Bulldog,10.9,25.0,Male,High,Diabetes,24.2,1127.0,29.1,18.5,52.4,322.0,4,80.5,0.62
62d6acb1-5064-4f8f-9f61-8b73d3f79ee2,Cat,Siamese Cat,3.5,6.4,Male,High,Diabetes,6.8,405.6,32.6,14.5,52.9,115.9,4,29.0,0.7
91d45d8f-659d-4b3e-a970-71a82f393d33,Cat,Persian Cat,3.4,6.9,Female,Moderate,Joint Issues,6.9,417.2,32.7,20.1,47.2,119.2,3,39.7,0.63
9b543cf7-abdf-4669-94fd-b81d7507d93b,Dog,Golden Retriever,9.6,13.6,Male,High,Allergies,13.1,793.2,28.2,24.4,47.4,226.6,4,56.6,0.75
f44eee6b-0af4-45d3-b4e9-cfd75fecc952,Dog,Maine Coon,4.4,23.1,Female,High,None,22.8,1180.1,32.8,15.5,51.7,337.2,4,84.3,0.39
dc8f8a7f-981f-490d-980d-52aa42768eea,Dog,German Shepherd,11.3,24.2,Female,Moderate,Allergies,24.7,1069.3,29.8,22.5,47.7,305.5,3,101.8,0.34
42822199-dca7-4dde-846d-49bcd51790c8,Dog,Poodle,12.8,23.8,Female,Moderate,Obesity,24.9,897.6,28.8,19.0,52.2,256.5,3,85.5,0.54
5dd90553-8f7d-42bc-873a-011a2ca93df8,Dog,Bulldog,2.7,14.8,Male,Low,Diabetes,15.2,570.5,32.0,18.4,49.6,163.0,2,81.5,0.56
5c34ff0f-3b2c-45c5-ad4a-3135bb4f695b,Dog,Golden Retriever,3.4,43.5,Female,Low,None,46.0,1422.8,28.9,22.1,49.0,406.5,2,203.2,0.7
6c8b0ade-8ed0-4367-ab49-720d5bc5b66f,Dog,German Shepherd,9.8,22.7,Male,High,Allergies,24.2,1164.8,36.7,10.8,52.5,332.8,4,83.2,0.84
2566a4af-21e6-4f79-8b69-c71ea1d03fa5,Cat,Persian Cat,9.2,3.1,Male,Moderate,Diabetes,3.0,206.1,35.1,23.3,41.6,58.9,3,19.6,0.54
226920e9-f153-4280-a926-3c0a68457536,Dog,German Shepherd,3.9,43.8,Male,High,Joint Issues,41.0,1906.9,39.2,24.0,36.8,544.8,4,136.2,0.45
8f2a39ac-ed20-455b-8ef4-5a5efe563bfb,Dog,Bulldog,4.0,40.4,Male,Moderate,Diabetes,39.3,1413.4,37.5,21.1,41.4,403.8,3,134.6,0.78
70d75bbb-55cf-48fe-b48b-160ba99cf97e,Dog,Poodle,14.1,26.4,Male,Low,None,25.3,978.3,27.6,24.5,47.9,279.5,2,139.8,0.56
93686a25-7156-4ac9-811b-e01eda113acc,Dog,Beagle,13.0,7.3,Male,Moderate,Joint Issues,7.9,435.2,30.6,24.2,45.2,124.3,3,41.4,0.49
5e7cda08-fdde-42f3-8c35-f24ba723c960,Cat,Siamese Cat,7.4,4.1,Male,Moderate,Obesity,4.4,240.0,30.4,20.7,48.9,68.6,3,22.9,0.79
3c9e3d6d-274d-4fef-9273-3b0fc49e5aa1,Dog,Golden Retriever,9.9,9.1,Male,High,None,9.7,586.8,35.4,21.8,42.8,167.7,4,41.9,0.44
66e5a8bb-ae79-4efa-b1cb-702194046844,Dog,Ragdoll,6.1,30.1,Female,High,None,29.8,1439.3,33.0,13.5,53.5,411.2,4,102.8,0.57
ff2b2020-0445-4a71-98a8-14cb25129691,Dog,Golden Retriever,13.7,19.7,Female,Moderate,Diabetes,19.6,824.7,26.4,22.3,51.3,235.6,3,78.5,0.44
198a892b-d7b7-4913-aac9-3acd9c97e6d1,Dog,Poodle,13.0,24.7,Male,Moderate,Diabetes,24.4,977.2,38.2,21.5,40.3,279.2,3,93.1,0.54
8091c753-d2b7-420f-9061-b7668ab86872,Dog,Golden Retriever,4.5,42.7,Male,Moderate,Allergies,44.7,1637.0,36.1,23.9,40.0,467.7,3,155.9,0.5
adcc5224-f519-42de-ac88-f8e25ea64405,Cat,Siamese Cat,13.2,3.8,Male,Low,Diabetes,3.9,205.8,32.6,15.3,52.1,58.8,2,29.4,0.66
934b5119-a356-4a65-92bc-a5ba4d355997,Dog,Ragdoll,11.2,29.7,Female,High,None,27.5,1424.9,36.4,19.6,44.0,407.1,4,101.8,0.41
cd8fbc98-643b-4fe9-85fc-c6c16d9502e6,Dog,Maine Coon,12.0,32.7,Male,Low,Allergies,35.7,1148.7,28.0,14.6,57.4,328.2,2,164.1,0.65
7ad6435e-787f-4b05-bf1f-7cfd34cab509,Dog,Bulldog,2.8,37.3,Male,High,Allergies,34.1,1690.4,36.9,14.8,48.3,483.0,4,120.8,0.59
71a32f82-0d53-40c4-8cac-c87eab151cea,Dog,German Shepherd,4.3,24.0,Female,Moderate,Obesity,22.9,903.2,26.3,15.5,58.2,258.1,3,86.0,0.54
2abb2bcb-fe6f-4e1c-8cbe-18719c71e47e,Cat,Siamese Cat,14.2,4.6,Male,Low,None,4.4,263.8,38.8,19.7,41.5,75.4,2,37.7,0.68
14c3f0a2-333f-4d65-8461-ea2d89bd2706,Dog,Bulldog,14.6,22.7,Male,Moderate,Obesity,21.7,866.3,25.7,19.3,55.0,247.5,3,82.5,0.66
096989f6-a8af-48e3-937a-7e9c213df15f,Dog,German Shepherd,1.8,28.7,Female,Low,Joint Issues,30.2,1041.6,26.8,20.8,52.4,297.6,2,148.8,0.56
151a1acd-db8f-40a1-933c-b45e0a7f1368,Dog,Maine Coon,12.5,39.9,Female,Low,Obesity,36.4,1133.5,35.7,12.9,51.4,323.9,2,161.9,0.82
96cec862-de7e-4efb-9944-f9737c921d0e,Dog,Beagle,4.7,22.3,Female,Moderate,Obesity,22.2,854.8,31.5,13.1,55.4,244.2,3,81.4,0.43
d80dd7eb-bcf6-44b7-8f19-12d865d2cc57,Dog,Beagle,11.0,1.0,Male,Moderate,Obesity,1.0,83.3,31.1,12.2,56.7,23.8,3,7.9,0.47
dfb67832-2897-4f3c-bb8e-e97156316d5e,Dog,Beagle,3.9,33.8,Female,Low,Diabetes,36.5,1059.8,33.7,19.7,46.6,302.8,2,151.4,0.35
111d6335-6c25-47ae-a976-f3e0b7baac06,Dog,Maine Coon,2.4,25.7,Female,High,Allergies,27.9,1278.4,35.3,20.7,44.0,365.3,4,91.3,0.73
a1d865fa-f68f-4e26-8955-d4684e33f057,Dog,British Shorthair,4.2,30.2,Male,High,None,27.5,1442.9,25.8,24.0,50.2,412.3,4,103.1,0.58
bc5f901b-9c5e-4d91-be4f-8068d436d63c,Cat,Persian Cat,15.0,1.9,Male,Low,Diabetes,2.0,122.3,32.6,15.7,51.7,34.9,2,17.4,0.89
c35bb1c5-be45-4977-bbc3-4da786a07afe,Cat,Persian Cat,2.4,3.9,Male,High,Obesity,4.3,264.2,28.9,17.6,53.5,75.5,4,18.9,0.86
4e043303-fb1d-454b-a16b-933ad7f3ee71,Dog,Maine Coon,2.4,32.9,Female,High,Joint Issues,30.9,1538.6,31.5,13.9,54.6,439.6,4,109.9,0.49
b803b119-13e0-4d12-91cb-19a3a15dedfe,Dog,German Shepherd,7.7,12.5,Female,High,Diabetes,12.7,670.1,38.9,14.2,46.9,191.5,4,47.9,0.83
4abbdc7f-2840-4f17-8b9f-202a62e09a2a,Dog,British Shorthair,12.5,29.7,Female,High,Diabetes,30.3,1282.4,31.5,12.5,56.0,366.4,4,91.6,0.74
517d4a45-f616-488f-9cc6-3bdf6dd78bd2,Dog,Maine Coon,11.6,24.6,Male,High,Allergies,23.9,1237.1,25.8,12.2,62.0,353.5,4,88.4,0.44
